nombre,dni,genero,pelicula,formato,precio,fecha_visita
Jennifer White,19698552,F,15. Metropolis,3D,13.98,2023-08-11
Keith Allen,54646581,M,17. The Lord of the Rings: The Fellowship of the Ring,3D,11.44,2023-10-12
Bonnie Wright,65009318,F,23. Seven Samurai,Normal,6.27,2018-12-31
Roger Baker,64530911,M,24. Forrest Gump,3D,13.55,2020-06-11
Lisa Smith,36364864,F,9. The Dark Knight,3D,13.67,2015-08-20
Christine Wilson,74052577,F,5. Schindler's List,Normal,6.85,2023-08-17
Melissa Hutchinson,56431440,F,2. The Godfather,3D,11.94,2020-06-19
Lynn Coleman,74510649,F,3. Citizen Kane,3D,12.72,2017-02-04
Daniel Benitez,26656595,M,2. The Godfather,3D,12.13,2023-02-01
William Fischer,20875910,M,19. The Matrix,Normal,8.65,2024-12-10
William Lewis,88616576,M,8. The Lord of the Rings: The Return of the King,3D,12.52,2016-06-21
Rebekah Allen,83913293,F,1. The Shawshank Redemption,Normal,8.73,2020-06-13
Cheryl Werner,33845103,F,5. Schindler's List,Normal,7.67,2023-06-07
Suzanne Johnson MD,10284950,F,18. Terminator 2: Judgment Day,3D,10.57,2023-07-25
Virginia Leonard,54247854,F,1. The Shawshank Redemption,Normal,8.55,2019-11-16
Mariah Webb,55928884,F,18. Terminator 2: Judgment Day,3D,13.9,2019-02-14
Johnny Luna,56601491,M,21. Casablanca,3D,10.46,2018-01-14
Kenneth Gallegos DDS,34613914,M,15. Metropolis,3D,10.35,2022-07-07
Jennifer Snow,57840412,F,1. The Shawshank Redemption,3D,10.93,2016-06-21
Blake Morgan,89028273,M,10. The Godfather Part II,3D,11.94,2023-08-10
Mrs. Destiny Hayes,30417198,F,15. Metropolis,Normal,6.69,2024-01-06
Samantha Robinson,18548473,F,23. Seven Samurai,Normal,6.68,2018-02-09
Connie Henry,82716056,F,3. Citizen Kane,3D,12.92,2021-11-03
Edward Robinson,99156005,M,7. Star Wars: Episode V - The Empire Strikes Back,3D,12.58,2016-09-09
Adrian Mckee,18605452,M,17. The Lord of the Rings: The Fellowship of the Ring,Normal,7.09,2023-02-17
Sandra Kelly,91072057,F,10. The Godfather Part II,Normal,7.31,2025-04-14
Troy Warren,13059864,M,8. The Lord of the Rings: The Return of the King,3D,12.38,2020-03-12
Ellen Long,40340345,F,22. The Wizard of Oz,3D,11.03,2016-11-13
Julia Gonzalez,96527864,F,8. The Lord of the Rings: The Return of the King,Normal,7.22,2022-07-15
Stacey Ray,24120047,F,17. The Lord of the Rings: The Fellowship of the Ring,3D,11.43,2016-09-19
Stephanie Odom,25772339,F,22. The Wizard of Oz,3D,12.78,2018-04-30
Paul Maldonado,85819294,M,20. Raiders of the Lost Ark,3D,13.5,2022-12-13
David Williams,76776332,M,24. Forrest Gump,Normal,7.78,2018-01-25
Robert Cole,52491521,M,12. Fight Club,Normal,7.0,2017-10-11
Donna Martinez,63673838,F,7. Star Wars: Episode V - The Empire Strikes Back,3D,11.84,2019-06-11
Jennifer Reynolds,61355089,F,23. Seven Samurai,3D,10.83,2017-07-11
Mr. Michael Allen,78336531,M,12. Fight Club,3D,12.99,2017-04-14
Willie Weber,78276921,M,25. Inception,3D,10.18,2018-01-17
Shannon Nelson,25494091,F,12. Fight Club,Normal,6.18,2023-12-11
Nicholas Powell,55513783,M,3. Citizen Kane,3D,11.05,2019-03-21
Andres Parrish,53732215,M,23. Seven Samurai,3D,13.68,2024-05-12
Joseph Vaughan,82735224,M,10. The Godfather Part II,Normal,6.2,2025-05-12
Brandon Fernandez,83232828,M,2. The Godfather,3D,12.39,2020-01-09
Anna Jacobs,88202932,F,8. The Lord of the Rings: The Return of the King,Normal,8.61,2024-11-22
Eric Bridges,38413868,M,4. 12 Angry Men,3D,13.72,2023-04-22
Jessica Lopez,23285629,F,12. Fight Club,3D,12.5,2016-04-16
Catherine Owens,99468134,F,17. The Lord of the Rings: The Fellowship of the Ring,Normal,6.11,2019-06-22
Scott Nelson,62343969,M,8. The Lord of the Rings: The Return of the King,Normal,6.54,2020-01-21
Heidi Stephens,20919079,F,8. The Lord of the Rings: The Return of the King,Normal,8.06,2019-10-15
John Williams,82006975,M,3. Citizen Kane,Normal,8.48,2020-01-24
Brian Richards,21613681,M,10. The Godfather Part II,3D,12.21,2016-06-07
Brenda Hall,71449660,F,18. Terminator 2: Judgment Day,3D,10.27,2019-12-24
Carolyn Mendoza,83306794,F,16. Star Wars: Episode IV - A New Hope,Normal,7.11,2024-05-11
Anthony Hanson,53403126,M,22. The Wizard of Oz,Normal,8.73,2024-08-15
Nathan Collins,48029250,M,2. The Godfather,3D,10.66,2025-01-08
Anthony Chandler,40773163,M,19. The Matrix,3D,13.39,2017-02-02
Dr. Jessica Daniel,10876873,F,19. The Matrix,3D,10.0,2025-03-15
Jeffrey Jenkins,62662228,M,"6. The Good, the Bad and the Ugly",3D,11.09,2019-11-04
Barbara Warren,48721538,F,25. Inception,Normal,8.94,2022-02-06
Christine Chavez,49075659,F,8. The Lord of the Rings: The Return of the King,3D,13.41,2019-10-24
Jennifer Lewis,57518344,F,5. Schindler's List,3D,11.57,2022-10-14
Leslie Miller,92420708,F,9. The Dark Knight,3D,12.55,2024-05-17
Gina Clark,58820044,F,17. The Lord of the Rings: The Fellowship of the Ring,Normal,6.55,2021-05-09
Leslie Stewart,43108112,F,1. The Shawshank Redemption,Normal,7.35,2017-10-03
Gordon Bautista,64033011,M,19. The Matrix,3D,13.42,2019-12-14
William Anderson,22799699,M,5. Schindler's List,Normal,8.91,2016-05-07
Justin Walker,76568305,M,9. The Dark Knight,Normal,8.89,2019-05-04
Toni Thompson,46771166,F,16. Star Wars: Episode IV - A New Hope,3D,10.4,2022-06-17
Kristy Adams,86776691,F,22. The Wizard of Oz,Normal,6.75,2017-08-26
Rebecca Pennington,86473802,F,11. Pulp Fiction,3D,11.87,2019-05-26
Johnny Wade,48454095,M,20. Raiders of the Lost Ark,3D,11.56,2019-01-18
Kelly Anderson II,33885868,M,24. Forrest Gump,Normal,7.7,2023-07-13
Katherine Chavez,85288657,F,21. Casablanca,Normal,7.81,2022-06-05
Tony Howell,89995491,M,10. The Godfather Part II,Normal,8.76,2025-04-22
Angela Ruiz,78434287,F,3. Citizen Kane,Normal,6.31,2016-06-15
Diane Lee,76689037,F,14. 2001: A Space Odyssey,3D,14.0,2024-05-25
Laura Reilly,28934321,F,14. 2001: A Space Odyssey,Normal,8.63,2016-11-03
Breanna Brown,16853211,F,16. Star Wars: Episode IV - A New Hope,3D,12.83,2022-12-29
Albert Dalton,38805108,M,5. Schindler's List,Normal,8.88,2017-10-09
Brittany Warren,34293706,F,8. The Lord of the Rings: The Return of the King,Normal,7.97,2019-06-16
Colleen Alexander,95922543,F,23. Seven Samurai,3D,11.38,2015-11-09
Tammy Thompson,40103896,F,21. Casablanca,Normal,8.1,2023-02-24
Christopher Charles,46852388,M,10. The Godfather Part II,3D,10.15,2023-04-26
Timothy Carney MD,67516670,M,2. The Godfather,Normal,8.71,2025-04-01
Mr. Matthew Wells,95546792,M,"6. The Good, the Bad and the Ugly",Normal,6.85,2023-12-16
Kyle Lopez,19715974,M,10. The Godfather Part II,Normal,8.29,2021-05-11
Paul Miller,25500574,M,23. Seven Samurai,Normal,6.52,2015-12-25
Tim Andrews,95064413,M,13. Psycho,Normal,7.83,2025-03-31
Courtney Mitchell,80205847,F,23. Seven Samurai,Normal,6.85,2015-12-03
Michael Smith,65969251,M,9. The Dark Knight,3D,10.34,2016-06-12
Mr. Kevin Freeman,31586431,M,16. Star Wars: Episode IV - A New Hope,3D,12.55,2019-07-16
Maria Sullivan,58730684,F,18. Terminator 2: Judgment Day,Normal,8.6,2016-10-01
Beverly Preston,18019332,F,2. The Godfather,Normal,8.51,2023-04-21
Tiffany Fisher,71930500,F,3. Citizen Kane,3D,13.48,2016-04-15
Paul Golden,13991729,M,1. The Shawshank Redemption,Normal,7.33,2017-09-16
Michael Jordan,81237606,M,14. 2001: A Space Odyssey,Normal,7.81,2024-05-23
Darrell Myers,98740376,M,25. Inception,3D,12.74,2023-03-13
Darrell Stewart,80533767,M,8. The Lord of the Rings: The Return of the King,Normal,8.41,2017-10-28
Megan Finley,37727198,F,7. Star Wars: Episode V - The Empire Strikes Back,Normal,6.98,2022-02-14
David Burns,83756308,M,20. Raiders of the Lost Ark,Normal,7.79,2021-10-30
Lauren Ware DVM,18262226,F,15. Metropolis,3D,11.3,2021-03-19
Matthew Cruz,89336157,M,12. Fight Club,Normal,6.35,2016-06-22
Jamie Medina,61690575,M,11. Pulp Fiction,Normal,8.12,2020-04-16
Jay Gould,28240735,M,9. The Dark Knight,3D,12.84,2023-03-15
Michael Lester,58415259,M,21. Casablanca,3D,11.3,2019-10-18
Kenneth Dennis,21193657,M,10. The Godfather Part II,3D,11.7,2021-03-01
Robin Castro,80447861,F,25. Inception,Normal,8.84,2019-10-25
Benjamin Young,72357420,M,18. Terminator 2: Judgment Day,Normal,7.51,2022-04-27
James Page,86480734,M,24. Forrest Gump,3D,10.43,2018-10-24
Stephen Weeks,72267755,M,5. Schindler's List,Normal,8.09,2019-04-28
Linda Cabrera,21117093,F,2. The Godfather,Normal,8.66,2021-06-22
Joseph Moore,36547714,M,7. Star Wars: Episode V - The Empire Strikes Back,3D,10.49,2015-08-22
Kathy Steele,71719834,F,17. The Lord of the Rings: The Fellowship of the Ring,Normal,6.48,2019-07-13
Monique Garcia,28483805,F,14. 2001: A Space Odyssey,Normal,8.21,2021-11-24
David Nelson,98298686,M,17. The Lord of the Rings: The Fellowship of the Ring,3D,12.32,2020-03-12
Michael Stewart,57945082,M,21. Casablanca,3D,10.19,2023-03-23
Michael Hill,31523844,M,9. The Dark Knight,Normal,6.68,2023-03-17
Anne Jones,76365640,F,18. Terminator 2: Judgment Day,3D,13.35,2020-10-18
Heather Parrish,21458639,F,15. Metropolis,Normal,6.86,2018-07-31
Daniel Webb,61836412,M,1. The Shawshank Redemption,Normal,8.59,2018-12-19
Terrance Hunt,59088989,M,18. Terminator 2: Judgment Day,Normal,7.1,2017-03-10
Jasmin Andersen,62504802,F,4. 12 Angry Men,3D,12.7,2017-07-15
Nicole Simmons,53818231,F,19. The Matrix,Normal,8.44,2017-08-04
Annette Kramer,57046896,F,17. The Lord of the Rings: The Fellowship of the Ring,Normal,7.73,2025-04-15
Michael Swanson,34907262,M,15. Metropolis,3D,12.03,2019-03-23
Christine Garcia,60681711,F,12. Fight Club,3D,11.08,2022-01-12
Kenneth Douglas,51503175,M,25. Inception,3D,12.47,2022-02-10
Gregory Gray,68455808,M,17. The Lord of the Rings: The Fellowship of the Ring,Normal,8.78,2024-11-24
Wendy Butler,16481194,F,13. Psycho,3D,11.38,2018-01-20
Barbara Nielsen DDS,21643443,F,9. The Dark Knight,Normal,8.07,2023-01-27
Raven Carlson,85520067,F,24. Forrest Gump,Normal,8.41,2020-03-31
Alyssa Ward,33768755,F,4. 12 Angry Men,Normal,6.65,2020-12-29
Desiree Marshall,46153500,F,8. The Lord of the Rings: The Return of the King,Normal,7.97,2022-02-06
Suzanne Guerra,20181363,F,20. Raiders of the Lost Ark,Normal,8.72,2023-02-18
Jason Leon,78877819,M,25. Inception,Normal,8.57,2021-02-06
Blake Evans,17753551,M,17. The Lord of the Rings: The Fellowship of the Ring,Normal,7.06,2024-08-03
Christine Walker,12241739,F,9. The Dark Knight,3D,10.99,2022-11-25
Jordan Cowan,78141494,M,17. The Lord of the Rings: The Fellowship of the Ring,Normal,8.08,2021-04-29
Douglas Henry,60848393,M,20. Raiders of the Lost Ark,Normal,6.48,2016-04-20
Michael Wilson,46027989,M,24. Forrest Gump,Normal,8.57,2021-08-07
Brandon Miller,15746000,M,14. 2001: A Space Odyssey,3D,12.92,2021-09-25
Debra Washington,30669107,F,5. Schindler's List,Normal,8.36,2022-08-11
Michael Evans,72985703,M,8. The Lord of the Rings: The Return of the King,Normal,7.52,2016-10-31
Cheryl Baker,22503785,F,15. Metropolis,3D,11.31,2024-02-24
Michael Perez,47588439,M,22. The Wizard of Oz,Normal,8.17,2019-03-24
Tommy Hines,69127472,M,8. The Lord of the Rings: The Return of the King,Normal,6.31,2016-12-06
Anna Rose,81855086,F,12. Fight Club,Normal,8.59,2021-09-21
Marcus Moore,63070540,M,1. The Shawshank Redemption,Normal,8.22,2017-02-25
Lance Salas,89842007,M,19. The Matrix,3D,11.18,2023-03-21
Jeffrey Williams,50987245,M,13. Psycho,Normal,7.42,2022-01-18
Eric Hunter,88981263,M,3. Citizen Kane,3D,13.99,2024-03-28
Margaret Hicks,77046073,F,19. The Matrix,Normal,6.45,2022-03-13
John Carter,84610681,M,13. Psycho,Normal,8.81,2016-03-05
Katie Deleon,63016095,F,19. The Matrix,3D,13.75,2022-07-06
John Garcia,91134934,M,1. The Shawshank Redemption,Normal,7.99,2015-06-28
Brian Clark,50325057,M,20. Raiders of the Lost Ark,Normal,6.74,2016-06-01
Donald Russell,59147256,M,10. The Godfather Part II,3D,10.62,2017-03-15
John Thomas,86893755,M,5. Schindler's List,Normal,8.48,2019-02-27
Douglas Hernandez,91054101,M,12. Fight Club,3D,13.83,2016-03-05
Lucas Thornton,42392865,M,10. The Godfather Part II,3D,10.98,2020-02-06
Matthew Williams,13593275,M,22. The Wizard of Oz,Normal,7.08,2023-05-01
Kathleen Reese,45980246,F,14. 2001: A Space Odyssey,Normal,7.45,2023-04-16
Amber Hutchinson,83959107,F,5. Schindler's List,Normal,8.03,2024-10-26
Alexandria Maldonado,16030223,F,4. 12 Angry Men,3D,13.57,2019-07-21
Maria King,92446350,F,5. Schindler's List,3D,10.22,2016-10-06
Carrie Mitchell,53222506,F,14. 2001: A Space Odyssey,Normal,7.8,2025-05-10
Pamela Hunt,90259119,F,25. Inception,Normal,7.63,2022-08-07
Mackenzie Erickson,69075564,F,10. The Godfather Part II,3D,10.01,2016-02-05
Dr. Taylor Simon,52698889,F,1. The Shawshank Redemption,3D,12.38,2023-04-05
Christopher Johnson,70926688,M,13. Psycho,3D,11.42,2016-05-25
Daniel Larson,87706255,M,22. The Wizard of Oz,3D,12.46,2020-06-05
Robert Smith,95407966,M,17. The Lord of the Rings: The Fellowship of the Ring,Normal,8.31,2017-10-31
Ariel Greer,59826150,F,"6. The Good, the Bad and the Ugly",3D,11.96,2018-03-06
Melissa Hayden,72133978,F,17. The Lord of the Rings: The Fellowship of the Ring,Normal,6.16,2023-07-22
Shawn Gomez,13792378,M,25. Inception,Normal,7.27,2016-08-21
Joseph Hill,68906707,M,16. Star Wars: Episode IV - A New Hope,3D,13.29,2019-04-14
Jamie Phillips,22284745,F,8. The Lord of the Rings: The Return of the King,Normal,6.62,2023-09-28
Justin Rice,62710097,M,7. Star Wars: Episode V - The Empire Strikes Back,Normal,8.46,2015-12-27
Kurt Bennett,66433657,M,4. 12 Angry Men,3D,10.92,2023-09-12
Brian Ochoa,45399095,M,10. The Godfather Part II,3D,11.55,2021-11-16
Frank Holland,31188965,M,16. Star Wars: Episode IV - A New Hope,Normal,6.42,2023-08-28
Christopher Wright,30291865,M,18. Terminator 2: Judgment Day,3D,10.19,2015-10-18
Brandon Baldwin,22931933,M,9. The Dark Knight,Normal,7.98,2022-05-27
Joshua Gilbert,15914511,M,14. 2001: A Space Odyssey,Normal,8.14,2019-10-22
Ruben Simmons,97808454,M,15. Metropolis,3D,10.43,2020-03-31
Alec Eaton,14204699,M,8. The Lord of the Rings: The Return of the King,Normal,7.96,2021-09-04
Kelsey Ramirez,85661191,F,1. The Shawshank Redemption,Normal,6.13,2022-06-20
Christopher Williams,93556310,M,20. Raiders of the Lost Ark,3D,12.89,2018-04-25
Andrew Washington,31975977,M,17. The Lord of the Rings: The Fellowship of the Ring,3D,11.29,2024-08-10
Sarah Hunter,51604755,F,7. Star Wars: Episode V - The Empire Strikes Back,3D,10.72,2020-10-01
Wendy Sharp,86967105,F,18. Terminator 2: Judgment Day,3D,13.7,2015-06-04
Amber Blankenship,47902548,F,19. The Matrix,3D,13.85,2015-12-18
Bryan White,99798943,M,18. Terminator 2: Judgment Day,Normal,6.94,2016-12-25
Hannah Williams,47701859,F,3. Citizen Kane,Normal,6.04,2021-05-03
Nancy Holmes,49122705,F,23. Seven Samurai,3D,11.17,2021-05-23
Jessica Collins,60556274,F,2. The Godfather,Normal,8.57,2022-01-19
George Tapia,61173879,M,10. The Godfather Part II,3D,12.34,2020-03-29
James Gibson,58822037,M,11. Pulp Fiction,3D,12.6,2018-08-24
Ashley Williamson,40545780,F,20. Raiders of the Lost Ark,Normal,7.8,2017-03-16
Lindsay Abbott,25468995,F,16. Star Wars: Episode IV - A New Hope,Normal,7.04,2021-04-11
Joshua Yang,35290540,M,10. The Godfather Part II,Normal,7.15,2021-04-08
Linda Henson,68412956,F,2. The Godfather,3D,13.27,2015-07-11
Renee Wood,91306608,F,7. Star Wars: Episode V - The Empire Strikes Back,3D,11.13,2021-07-24
Elizabeth Foley,79566220,F,7. Star Wars: Episode V - The Empire Strikes Back,3D,12.78,2020-02-26
Mallory Roberts,86712209,F,21. Casablanca,Normal,6.32,2022-03-26
Kevin Hebert,44302416,M,1. The Shawshank Redemption,Normal,7.45,2023-05-20
Jennifer Rodriguez,82566028,F,5. Schindler's List,Normal,6.52,2020-03-14
Joseph Collins,72937718,M,17. The Lord of the Rings: The Fellowship of the Ring,Normal,8.99,2022-02-21
William Mcclure,56158968,M,15. Metropolis,3D,11.38,2017-08-27
Jonathan Bailey,45133427,M,5. Schindler's List,Normal,7.15,2021-08-11
Christina Bell,37751687,F,24. Forrest Gump,Normal,8.86,2016-01-30
Tara Lewis,75195078,F,4. 12 Angry Men,Normal,6.82,2023-11-22
Paul Jensen,14757941,M,17. The Lord of the Rings: The Fellowship of the Ring,Normal,7.58,2016-04-12
John Johnston,27619611,M,18. Terminator 2: Judgment Day,Normal,6.82,2016-08-01
Stephen Beltran,61775626,M,1. The Shawshank Redemption,Normal,8.48,2015-06-18
David Garcia,73095133,M,5. Schindler's List,3D,12.91,2020-10-29
Julia Nguyen,93323279,F,7. Star Wars: Episode V - The Empire Strikes Back,Normal,8.14,2017-10-12
Timothy Mcintosh,10622451,M,23. Seven Samurai,3D,13.06,2023-10-13
Carrie Perez,60167511,F,15. Metropolis,3D,10.76,2019-01-10
Justin Jackson,76765504,M,7. Star Wars: Episode V - The Empire Strikes Back,Normal,6.04,2020-07-13
Judy Pennington,10182681,F,4. 12 Angry Men,Normal,8.23,2023-09-25
Allison West,16613050,F,23. Seven Samurai,3D,10.51,2017-07-09
Dillon Jackson,85913224,M,25. Inception,Normal,8.6,2018-08-16
Jeffrey Knight,84103736,M,5. Schindler's List,3D,12.85,2024-02-10
Lori Lester,12321292,F,7. Star Wars: Episode V - The Empire Strikes Back,Normal,8.85,2016-03-28
Mary Silva,87142540,F,19. The Matrix,Normal,6.24,2022-12-25
Maria Coleman,40442696,F,5. Schindler's List,3D,11.89,2020-11-28
Christopher Barnes,59411241,M,18. Terminator 2: Judgment Day,Normal,8.04,2016-04-21
Michael Byrd,24523477,M,3. Citizen Kane,Normal,6.42,2016-09-09
Leslie White,92610046,F,15. Metropolis,Normal,6.68,2021-07-19
Kaitlin Bates,35058414,F,25. Inception,3D,13.88,2021-01-12
Jessica Juarez,45692980,F,3. Citizen Kane,Normal,7.49,2017-04-19
Laura Rios,55493018,F,14. 2001: A Space Odyssey,3D,12.79,2023-02-27
Robert Tran,90572276,M,24. Forrest Gump,3D,11.66,2020-11-17
Kimberly Martin,38149799,F,8. The Lord of the Rings: The Return of the King,Normal,6.76,2022-10-15
Christopher Mack,52577738,M,3. Citizen Kane,Normal,6.88,2015-10-27
Kelly Bennett,12594987,F,15. Metropolis,Normal,7.05,2023-08-06
Scott Sanders,14471435,M,12. Fight Club,3D,13.51,2024-07-15
Harold Wood,16447714,M,24. Forrest Gump,Normal,7.33,2024-05-08
Jennifer Pittman,57706271,F,12. Fight Club,3D,12.12,2015-09-28
Jennifer Adams,99370851,F,20. Raiders of the Lost Ark,3D,11.06,2016-11-12
Gregory Lane,14020766,M,9. The Dark Knight,Normal,6.27,2021-04-27
Emily Anderson,75869624,F,21. Casablanca,3D,11.01,2024-12-18
Tamara Bowman,55876112,F,17. The Lord of the Rings: The Fellowship of the Ring,3D,12.88,2018-07-25
Joann Conner,16285654,F,13. Psycho,3D,12.63,2022-06-24
Gregory Cole,69686105,M,1. The Shawshank Redemption,3D,13.85,2019-03-15
Lisa Sandoval,68345973,F,15. Metropolis,Normal,7.58,2022-07-20
Claudia Alexander,69945026,F,18. Terminator 2: Judgment Day,Normal,7.33,2022-08-09
Robert Smith,82167794,M,12. Fight Club,Normal,6.04,2024-09-06
Dr. Susan Schneider,47834647,F,2. The Godfather,3D,13.65,2018-03-26
Tina Rodriguez,74508906,F,25. Inception,Normal,7.49,2024-09-23
Jacob Lee,18649742,M,19. The Matrix,3D,11.08,2021-01-08
William Johnson,17691092,M,24. Forrest Gump,3D,10.33,2015-06-23
Brooke Adams,20952807,F,8. The Lord of the Rings: The Return of the King,3D,10.85,2016-09-02
Nicholas Chaney,75275928,M,23. Seven Samurai,3D,10.47,2016-09-25
Misty Khan,13538980,F,20. Raiders of the Lost Ark,3D,13.62,2015-06-27
Connie Curry,84025682,F,23. Seven Samurai,Normal,6.06,2023-07-21
Anthony Gordon,88066857,M,23. Seven Samurai,Normal,7.09,2024-10-12
Dr. Jessica Freeman,92984285,F,12. Fight Club,Normal,6.86,2018-07-21
Rebecca Barnett,76233942,F,21. Casablanca,Normal,7.29,2022-02-22
Tina Smith,29453412,F,22. The Wizard of Oz,3D,12.27,2015-06-09
Donna Thomas,28775877,F,24. Forrest Gump,Normal,7.03,2016-01-26
Christopher Webster,95356978,M,24. Forrest Gump,3D,11.02,2019-01-12
Pamela Conner,74286440,F,22. The Wizard of Oz,3D,13.29,2020-01-30
Amanda Gibson,19381356,F,8. The Lord of the Rings: The Return of the King,3D,11.51,2016-12-03
Mary Pugh,32987612,F,9. The Dark Knight,3D,10.26,2023-09-29
Krista Robinson,75638671,F,23. Seven Samurai,Normal,8.85,2024-01-07
Brandon Williams,80481277,M,3. Citizen Kane,Normal,8.84,2017-07-17
Sandra Davis,37845897,F,14. 2001: A Space Odyssey,Normal,6.54,2020-07-13
Alexis Newman,37903175,F,24. Forrest Gump,3D,10.35,2024-01-10
Samantha Hall,94661774,F,16. Star Wars: Episode IV - A New Hope,Normal,6.08,2023-06-11
Patricia Benson,15330484,F,21. Casablanca,Normal,7.0,2025-01-16
Jimmy Rogers,36752111,M,16. Star Wars: Episode IV - A New Hope,Normal,8.65,2016-01-26
Kathryn Daniels,74254748,F,12. Fight Club,Normal,8.06,2019-01-27
Maria Clarke,64924987,F,2. The Godfather,Normal,8.14,2024-05-30
Dr. Nicholas Short,28312478,M,16. Star Wars: Episode IV - A New Hope,Normal,6.27,2016-09-23
Brandon Patterson,24044259,M,21. Casablanca,3D,11.85,2018-01-09
Jessica Ramsey,98377535,F,21. Casablanca,Normal,6.64,2023-10-06
Jeanette Smith,62911478,F,14. 2001: A Space Odyssey,Normal,7.1,2023-12-21
John Brooks,21492610,M,15. Metropolis,3D,13.71,2024-11-17
Megan Murray,13424635,F,7. Star Wars: Episode V - The Empire Strikes Back,3D,10.9,2016-03-04
Brian Lopez,72030385,M,4. 12 Angry Men,Normal,8.2,2017-12-06
Keith Richardson,70211596,M,22. The Wizard of Oz,Normal,6.54,2017-11-27
Tanya Boone,19376293,F,7. Star Wars: Episode V - The Empire Strikes Back,Normal,6.37,2021-04-07
Lisa Curry,77892766,F,2. The Godfather,Normal,6.18,2019-11-06
Chelsea Baker,52536337,F,22. The Wizard of Oz,Normal,8.58,2022-02-20
Robin King,95129667,F,10. The Godfather Part II,3D,14.0,2021-11-10
Daniel Perez,33688072,M,7. Star Wars: Episode V - The Empire Strikes Back,Normal,7.83,2020-02-25
Deborah Walker,68210381,F,23. Seven Samurai,3D,13.12,2016-12-16
Deborah Phillips,14320793,F,24. Forrest Gump,Normal,7.17,2021-10-14
Gary Bowman,88819590,M,8. The Lord of the Rings: The Return of the King,Normal,8.09,2019-04-09
Ronald Kennedy,89739180,M,2. The Godfather,Normal,8.35,2021-04-26
Alicia Scott,21699325,F,20. Raiders of the Lost Ark,3D,13.26,2018-09-16
Haley Bernard,43913348,F,8. The Lord of the Rings: The Return of the King,Normal,6.85,2020-05-22
Michael Page,47160747,M,20. Raiders of the Lost Ark,Normal,8.89,2020-12-05
John Thompson,38890132,M,9. The Dark Knight,3D,13.96,2024-07-23
Dale Williams,91034666,M,1. The Shawshank Redemption,3D,13.56,2024-04-02
Jody Larsen,37927653,F,24. Forrest Gump,3D,10.49,2023-04-10
Carl Larsen,90349131,M,3. Citizen Kane,3D,10.55,2023-03-24
Juan Patel,74689727,M,8. The Lord of the Rings: The Return of the King,3D,13.76,2019-11-22
Michael Huber,51609790,M,24. Forrest Gump,Normal,6.33,2022-03-19
Patrick Miller,24667932,M,16. Star Wars: Episode IV - A New Hope,3D,13.05,2017-06-20
Catherine Smith,91442645,F,5. Schindler's List,Normal,8.39,2021-04-06
Keith Stevenson,13903325,M,16. Star Wars: Episode IV - A New Hope,3D,13.3,2019-05-04
Michelle Luna,99093546,F,2. The Godfather,3D,10.37,2024-09-20
Crystal Miller,70484640,F,13. Psycho,Normal,7.57,2015-09-27
James Lewis,64052679,M,11. Pulp Fiction,3D,13.02,2016-12-27
Mark Webb,47239988,M,15. Metropolis,3D,13.75,2021-06-01
Jessica Carroll,22146951,F,5. Schindler's List,3D,11.84,2024-08-20
Nicole Rowe,61207727,F,14. 2001: A Space Odyssey,Normal,7.77,2016-06-29
Jamie Garcia,91434691,F,20. Raiders of the Lost Ark,3D,10.75,2021-06-09
Michael Burns,18138347,M,2. The Godfather,3D,12.63,2021-06-08
Jeremy Ruiz,34212682,M,5. Schindler's List,Normal,8.3,2020-05-01
Kimberly Campos,85655531,F,2. The Godfather,Normal,7.4,2019-11-14
Lisa Sullivan,30608081,F,"6. The Good, the Bad and the Ugly",Normal,7.51,2021-05-19
Mrs. Melissa Vincent,88496761,F,16. Star Wars: Episode IV - A New Hope,3D,11.17,2019-05-21
Jessica Flores,79979873,F,20. Raiders of the Lost Ark,Normal,6.78,2015-08-24
Veronica Obrien,95224434,F,19. The Matrix,Normal,8.88,2022-10-14
Krystal Alexander,13258922,F,12. Fight Club,3D,10.66,2022-09-01
Logan Hill,69446776,M,11. Pulp Fiction,3D,10.6,2018-04-26
Robert Cox,14053804,M,9. The Dark Knight,3D,11.11,2019-11-27
Margaret Miller,63427891,F,10. The Godfather Part II,Normal,8.74,2020-04-02
